y,z,rho,triangles,initial.mesh,Y,Z,name,vertices,attributes
179,22,5.1515,3050,TRUE,17857.426,2324.667,vert2,1430,1430
179,22,5.1515,3050,TRUE,17992.981,2211.171,vert3,1432,1432
181,22,5.843,3194,TRUE,18169.139,2196.17,vert1,1431,1431
181,22,5.843,3194,TRUE,17992.981,2211.171,vert2,1432,1432
181,22,5.843,3194,TRUE,18219.405,2347.259,vert3,3597,3597
181,21,5.0877,3195,TRUE,18169.139,2196.17,vert1,1431,1431
181,21,5.0877,3195,TRUE,18065.781,2024.243,vert2,1433,1433
181,21,5.0877,3195,TRUE,18303.123,2065.759,vert3,3355,3355
170,23,1.2547,3392,TRUE,16963.266,2463.614,vert1,1546,1546
170,23,1.2547,3392,TRUE,17049.905,2247.328,vert2,1547,1547
170,23,1.2547,3392,TRUE,17206.221,2478.48,vert3,1548,1548
169,23,1.4269,2922,TRUE,16824.491,2306.269,vert1,1292,1292
169,23,1.4269,2922,TRUE,16963.266,2463.614,vert2,1546,1546
169,23,1.4269,2922,TRUE,17049.905,2247.328,vert3,1547,1547
177,25,1.2031,3118,TRUE,17844.762,2527.441,vert1,1383,1383
177,25,1.2031,3118,TRUE,17666.646,2394.529,vert2,1384,1384
177,25,1.2031,3118,TRUE,17622.652,2633.529,vert3,2182,2182
179,21,5.1014,3051,TRUE,17840.188,2122.23,vert1,1359,1359
179,21,5.1014,3051,TRUE,17992.981,2211.171,vert2,1432,1432
179,21,5.1014,3051,TRUE,18065.781,2024.243,vert3,1433,1433
177,23,3.6131,3116,TRUE,17648.226,2173.053,vert1,1381,1381
177,23,3.6131,3116,TRUE,17666.646,2394.529,vert2,1384,1384
177,23,3.6131,3116,TRUE,17857.426,2324.667,vert3,1430,1430
173,23,2.1364,2443,TRUE,17478.534,2276.188,vert1,1119,1119
173,23,2.1364,2443,TRUE,17215.455,2303.806,vert2,1472,1472
173,23,2.1364,2443,TRUE,17358.194,2396.679,vert3,3369,3369
182,22,6.1804,3196,TRUE,18169.139,2196.17,vert1,1431,1431
182,22,6.1804,3196,TRUE,18303.123,2065.759,vert2,3355,3355
182,22,6.1804,3196,TRUE,18219.405,2347.259,vert3,3597,3597
175,22,3.4391,2440,TRUE,17478.534,2276.188,vert1,1119,1119
175,22,3.4391,2440,TRUE,17648.226,2173.053,vert2,1381,1381
175,22,3.4391,2440,TRUE,17666.646,2394.529,vert3,1384,1384
179,23,3.9882,3192,TRUE,17857.426,2324.667,vert1,1430,1430
179,23,3.9882,3192,TRUE,17992.981,2211.171,vert2,1432,1432
179,23,3.9882,3192,TRUE,18102.493,2455.36,vert3,1434,1434
182,23,5.9679,4921,TRUE,18373.62,2386.912,vert1,2194,2194
182,23,5.9679,4921,TRUE,18303.123,2065.759,vert2,3355,3355
182,23,5.9679,4921,TRUE,18219.405,2347.259,vert3,3597,3597
177,24,2.1153,3117,TRUE,17844.762,2527.441,vert1,1383,1383
177,24,2.1153,3117,TRUE,17666.646,2394.529,vert2,1384,1384
177,24,2.1153,3117,TRUE,17857.426,2324.667,vert3,1430,1430
175,25,1.1239,3123,TRUE,17666.646,2394.529,vert1,1384,1384
175,25,1.1239,3123,TRUE,17440.08,2545.993,vert2,1459,1459
175,25,1.1239,3123,TRUE,17622.652,2633.529,vert3,2182,2182
182,24,1.8025,4888,TRUE,18234.802,2629.656,vert1,2184,2184
182,24,1.8025,4888,TRUE,18373.62,2386.912,vert2,2194,2194
182,24,1.8025,4888,TRUE,18219.405,2347.259,vert3,3597,3597
181,23,4.0942,3197,TRUE,17992.981,2211.171,vert1,1432,1432
181,23,4.0942,3197,TRUE,18102.493,2455.36,vert2,1434,1434
181,23,4.0942,3197,TRUE,18219.405,2347.259,vert3,3597,3597
171,23,1.5668,3282,TRUE,17215.455,2303.806,vert1,1472,1472
171,23,1.5668,3282,TRUE,17049.905,2247.328,vert2,1547,1547
171,23,1.5668,3282,TRUE,17206.221,2478.48,vert3,1548,1548
175,23,1.771,2441,TRUE,17478.534,2276.188,vert1,1119,1119
175,23,1.771,2441,TRUE,17666.646,2394.529,vert2,1384,1384
175,23,1.771,2441,TRUE,17440.08,2545.993,vert3,1459,1459
169,22,2.7203,2918,TRUE,16824.491,2306.269,vert1,1292,1292
169,22,2.7203,2918,TRUE,16906.279,2158.549,vert2,1325,1325
169,22,2.7203,2918,TRUE,17049.905,2247.328,vert3,1547,1547
166,29,0.9087,2722,TRUE,16779.904,2847.243,vert1,1221,1221
166,29,0.9087,2722,TRUE,16545.885,2848.52,vert2,1473,1473
166,29,0.9087,2722,TRUE,16598.192,3019.948,vert3,1506,1506
171,22,2.8398,3052,TRUE,17252.886,2132.939,vert1,1360,1360
171,22,2.8398,3052,TRUE,17215.455,2303.806,vert2,1472,1472
171,22,2.8398,3052,TRUE,17049.905,2247.328,vert3,1547,1547
172,22,2.9885,2439,TRUE,17478.534,2276.188,vert1,1119,1119
172,22,2.9885,2439,TRUE,17252.886,2132.939,vert2,1360,1360
172,22,2.9885,2439,TRUE,17215.455,2303.806,vert3,1472,1472
157,21,4.1504,3064,TRUE,15781.854,1989.036,vert1,1365,1365
157,21,4.1504,3064,TRUE,15778.471,2276.029,vert2,1366,1366
157,21,4.1504,3064,TRUE,15636.197,2198.243,vert3,1436,1436
158,23,2.086,3069,TRUE,15778.471,2276.029,vert1,1366,1366
158,23,2.086,3069,TRUE,15969.158,2475.995,vert2,1499,1499
158,23,2.086,3069,TRUE,15941.881,2215.13,vert3,3348,3348
156,22,2.9367,3066,TRUE,15778.471,2276.029,vert1,1366,1366
156,22,2.9367,3066,TRUE,15532.312,2322.744,vert2,1390,1390
156,22,2.9367,3066,TRUE,15636.197,2198.243,vert3,1436,1436
154,23,1.6991,3127,TRUE,15281.941,2332.301,vert1,1389,1389
154,23,1.6991,3127,TRUE,15532.312,2322.744,vert2,1390,1390
154,23,1.6991,3127,TRUE,15502.901,2491.519,vert3,1530,1530
165,24,1.0755,3269,TRUE,16619.962,2253.998,vert1,1461,1461
165,24,1.0755,3269,TRUE,16673.82,2469.543,vert2,1463,1463
165,24,1.0755,3269,TRUE,16463.523,2530.454,vert3,1502,1502
161,25,0.5006,2967,TRUE,16255.005,2635.905,vert1,1317,1317
161,25,0.5006,2967,TRUE,16051.871,2636.798,vert2,1524,1524
161,25,0.5006,2967,TRUE,16185.402,2466.439,vert3,1525,1525
141,25,0.63436,3211,TRUE,14141.168,2679.13,vert1,1440,1440
141,25,0.63436,3211,TRUE,14257.987,2470.452,vert2,1464,1464
141,25,0.63436,3211,TRUE,14027.708,2475.714,vert3,1466,1466
147,23,1.6717,1436,TRUE,14786.758,2521.461,vert1,769,769
147,23,1.6717,1436,TRUE,14637.353,2383.673,vert2,1173,1173
147,23,1.6717,1436,TRUE,14782.866,2282.021,vert3,1275,1275
146,25,0.62791,1441,TRUE,14786.758,2521.461,vert1,769,769
146,25,0.62791,1441,TRUE,14707.183,2671.691,vert2,1477,1477
146,25,0.62791,1441,TRUE,14586.075,2553.608,vert3,1550,1550
146,26,0.48564,3291,TRUE,14707.183,2671.691,vert1,1477,1477
146,26,0.48564,3291,TRUE,14589.22,2792.916,vert2,1503,1503
146,26,0.48564,3291,TRUE,14586.075,2553.608,vert3,1550,1550
152,24,1.2274,2941,TRUE,15148.939,2560.309,vert1,1303,1303
152,24,1.2274,2941,TRUE,15332.606,2510.218,vert2,1388,1388
152,24,1.2274,2941,TRUE,15281.941,2332.301,vert3,1389,1389
153,24,1.306,3124,TRUE,15332.606,2510.218,vert1,1388,1388
153,24,1.306,3124,TRUE,15281.941,2332.301,vert2,1389,1389
153,24,1.306,3124,TRUE,15502.901,2491.519,vert3,1530,1530
155,24,1.3797,3128,TRUE,15532.312,2322.744,vert1,1390,1390
155,24,1.3797,3128,TRUE,15694.326,2504.55,vert2,1460,1460
155,24,1.3797,3128,TRUE,15502.901,2491.519,vert3,1530,1530
159,25,0.54776,3337,TRUE,15969.158,2475.995,vert1,1499,1499
159,25,0.54776,3337,TRUE,15843.167,2600.236,vert2,1521,1521
159,25,0.54776,3337,TRUE,16051.871,2636.798,vert3,1524,1524
160,24,1.5648,3136,TRUE,16114.354,2240.908,vert1,1395,1395
160,24,1.5648,3136,TRUE,15969.158,2475.995,vert2,1499,1499
160,24,1.5648,3136,TRUE,16185.402,2466.439,vert3,1525,1525
163,24,1.0154,3135,TRUE,16359.491,2337.809,vert1,1394,1394
163,24,1.0154,3135,TRUE,16463.523,2530.454,vert2,1502,1502
163,24,1.0154,3135,TRUE,16185.402,2466.439,vert3,1525,1525
164,26,0.40511,3273,TRUE,16618.808,2684.796,vert1,1462,1462
164,26,0.40511,3273,TRUE,16463.523,2530.454,vert2,1502,1502
164,26,0.40511,3273,TRUE,16390.478,2759.235,vert3,1544,1544
164,23,1.3105,3134,TRUE,16359.491,2337.809,vert1,1394,1394
164,23,1.3105,3134,TRUE,16619.962,2253.998,vert2,1461,1461
164,23,1.3105,3134,TRUE,16463.523,2530.454,vert3,1502,1502
185,24,1.7658,4920,TRUE,18373.62,2386.912,vert1,2194,2194
185,24,1.7658,4920,TRUE,18598.266,2651.12,vert2,2225,2225
185,24,1.7658,4920,TRUE,18554.73,2385.23,vert3,2316,2316
179,24,2.1216,3119,TRUE,17844.762,2527.441,vert1,1383,1383
179,24,2.1216,3119,TRUE,17857.426,2324.667,vert2,1430,1430
179,24,2.1216,3119,TRUE,18102.493,2455.36,vert3,1434,1434
179,25,1.1744,3120,TRUE,17844.762,2527.441,vert1,1383,1383
179,25,1.1744,3120,TRUE,18102.493,2455.36,vert2,1434,1434
179,25,1.1744,3120,TRUE,18016.491,2644.664,vert3,2181,2181
177,26,0.79607000000000006,3122,TRUE,17844.762,2527.441,vert1,1383,1383
177,26,0.79607000000000006,3122,TRUE,17815.111,2696.416,vert2,2180,2180
177,26,0.79607000000000006,3122,TRUE,17622.652,2633.529,vert3,2182,2182
167,25,0.47397,3271,TRUE,16618.808,2684.796,vert1,1462,1462
167,25,0.47397,3271,TRUE,16673.82,2469.543,vert2,1463,1463
167,25,0.47397,3271,TRUE,16827.351,2623.436,vert3,1531,1531
163,26,0.40511,2964,TRUE,16255.005,2635.905,vert1,1317,1317
163,26,0.40511,2964,TRUE,16463.523,2530.454,vert2,1502,1502
163,26,0.40511,2964,TRUE,16390.478,2759.235,vert3,1544,1544
173,24,1.1309,3266,TRUE,17440.08,2545.993,vert1,1459,1459
173,24,1.1309,3266,TRUE,17206.221,2478.48,vert2,1548,1548
173,24,1.1309,3266,TRUE,17358.194,2396.679,vert3,3369,3369
174,24,1.6871,2442,TRUE,17478.534,2276.188,vert1,1119,1119
174,24,1.6871,2442,TRUE,17440.08,2545.993,vert2,1459,1459
174,24,1.6871,2442,TRUE,17358.194,2396.679,vert3,3369,3369
168,25,0.60675,3274,TRUE,16673.82,2469.543,vert1,1463,1463
168,25,0.60675,3274,TRUE,16827.351,2623.436,vert2,1531,1531
168,25,0.60675,3274,TRUE,16963.266,2463.614,vert3,1546,1546
169,25,0.54398,3339,TRUE,17041.951,2658.1,vert1,1501,1501
169,25,0.54398,3339,TRUE,16827.351,2623.436,vert2,1531,1531
169,25,0.54398,3339,TRUE,16963.266,2463.614,vert3,1546,1546
181,24,1.7343,3199,TRUE,18102.493,2455.36,vert1,1434,1434
181,24,1.7343,3199,TRUE,18234.802,2629.656,vert2,2184,2184
181,24,1.7343,3199,TRUE,18219.405,2347.259,vert3,3597,3597
182,33,3.1223,4713,TRUE,18229.919,3215.661,vert1,2108,2108
182,33,3.1223,4713,TRUE,18236.023,3405.479,vert2,2109,2109
182,33,3.1223,4713,TRUE,18478.337,3302.68,vert3,2111,2111
183,31,2.002,4715,TRUE,18229.919,3215.661,vert1,2108,2108
183,31,2.002,4715,TRUE,18478.337,3302.68,vert2,2111,2111
183,31,2.002,4715,TRUE,18323.149,3049.887,vert3,2222,2222
183,25,1.1022,4882,TRUE,18434.032,2720.168,vert1,2183,2183
183,25,1.1022,4882,TRUE,18234.802,2629.656,vert2,2184,2184
183,25,1.1022,4882,TRUE,18373.62,2386.912,vert3,2194,2194
175,26,0.58078,3201,TRUE,17492.734,2813.39,vert1,1435,1435
175,26,0.58078,3201,TRUE,17440.08,2545.993,vert2,1459,1459
175,26,0.58078,3201,TRUE,17622.652,2633.529,vert3,2182,2182
172,27,0.48108,2815,TRUE,17244.599,2801.766,vert1,1257,1257
172,27,0.48108,2815,TRUE,17041.951,2658.1,vert2,1501,1501
172,27,0.48108,2815,TRUE,17288.389,2632.647,vert3,1553,1553
181,25,1.0826,3198,TRUE,18102.493,2455.36,vert1,1434,1434
181,25,1.0826,3198,TRUE,18016.491,2644.664,vert2,2181,2181
181,25,1.0826,3198,TRUE,18234.802,2629.656,vert3,2184,2184
182,31,1.4587,4716,TRUE,18229.919,3215.661,vert1,2108,2108
182,31,1.4587,4716,TRUE,18065.363,3018.138,vert2,2170,2170
182,31,1.4587,4716,TRUE,18323.149,3049.887,vert3,2222,2222
165,25,0.49097,3270,TRUE,16618.808,2684.796,vert1,1462,1462
165,25,0.49097,3270,TRUE,16673.82,2469.543,vert2,1463,1463
165,25,0.49097,3270,TRUE,16463.523,2530.454,vert3,1502,1502
167,27,0.43513,2721,TRUE,16779.904,2847.243,vert1,1221,1221
167,27,0.43513,2721,TRUE,16618.808,2684.796,vert2,1462,1462
167,27,0.43513,2721,TRUE,16827.351,2623.436,vert3,1531,1531
157,28,0.61738,2538,TRUE,15655.542,2891.068,vert1,1154,1154
157,28,0.61738,2538,TRUE,15739.73,2743.799,vert2,1437,1437
157,28,0.61738,2538,TRUE,15801.935,2976.771,vert3,1528,1528
158,25,0.68182,3267,TRUE,15694.326,2504.55,vert1,1460,1460
158,25,0.68182,3267,TRUE,15969.158,2475.995,vert2,1499,1499
158,25,0.68182,3267,TRUE,15843.167,2600.236,vert3,1521,1521
162,25,0.54391,2963,TRUE,16255.005,2635.905,vert1,1317,1317
162,25,0.54391,2963,TRUE,16463.523,2530.454,vert2,1502,1502
162,25,0.54391,2963,TRUE,16185.402,2466.439,vert3,1525,1525
161,30,1.2628,3005,TRUE,16288.416,2918.918,vert1,1341,1341
161,30,1.2628,3005,TRUE,16180.821,3090.212,vert2,1469,1469
161,30,1.2628,3005,TRUE,16043.067,2977.197,vert3,1527,1527
155,27,0.47513,2535,TRUE,15655.542,2891.068,vert1,1154,1154
155,27,0.47513,2535,TRUE,15439.927,2809.202,vert2,1242,1242
155,27,0.47513,2535,TRUE,15515.895,2662.344,vert3,1500,1500
155,25,0.62122,3268,TRUE,15694.326,2504.55,vert1,1460,1460
155,25,0.62122,3268,TRUE,15515.895,2662.344,vert2,1500,1500
155,25,0.62122,3268,TRUE,15502.901,2491.519,vert3,1530,1530
149,26,0.54515,2782,TRUE,15035.624,2713.288,vert1,1250,1250
149,26,0.54515,2782,TRUE,14982.709,2467.515,vert2,1276,1276
149,26,0.54515,2782,TRUE,14860.622,2742.875,vert3,1399,1399
142,27,0.46797,2531,TRUE,14263.482,2884.938,vert1,1153,1153
142,27,0.46797,2531,TRUE,14141.168,2679.13,vert2,1440,1440
142,27,0.46797,2531,TRUE,14380.428,2676.033,vert3,1532,1532
149,29,0.96233,2411,TRUE,14990.004,2864.371,vert1,1111,1111
149,29,0.96233,2411,TRUE,14842.084,2919.39,vert2,1144,1144
149,29,0.96233,2411,TRUE,14971.466,3040.886,vert3,1340,1340
148,25,0.63386,1439,TRUE,14786.758,2521.461,vert1,769,769
148,25,0.63386,1439,TRUE,14982.709,2467.515,vert2,1276,1276
148,25,0.63386,1439,TRUE,14860.622,2742.875,vert3,1399,1399
139,28,0.6836,2865,TRUE,13962.322,3008.551,vert1,1271,1271
139,28,0.6836,2865,TRUE,14076.089,2857.057,vert2,1450,1450
139,28,0.6836,2865,TRUE,13872.456,2695.66,vert3,1504,1504
143,24,0.83265,3073,TRUE,14463.456,2348.078,vert1,1368,1368
143,24,0.83265,3073,TRUE,14257.987,2470.452,vert2,1464,1464
143,24,0.83265,3073,TRUE,14380.428,2676.033,vert3,1532,1532
138,24,1.3937,2924,TRUE,13730.897,2466.661,vert1,1294,1294
138,24,1.3937,2924,TRUE,13856.888,2321.192,vert2,1465,1465
138,24,1.3937,2924,TRUE,13877.375,2534.366,vert3,3362,3362
140,27,0.47451,3210,TRUE,14141.168,2679.13,vert1,1440,1440
140,27,0.47451,3210,TRUE,14076.089,2857.057,vert2,1450,1450
140,27,0.47451,3210,TRUE,13872.456,2695.66,vert3,1504,1504
130,28,0.84402,4634,TRUE,13122.3,2947.743,vert1,2070,2070
130,28,0.84402,4634,TRUE,13042.162,2669.654,vert2,2105,2105
130,28,0.84402,4634,TRUE,12905.052,2864.656,vert3,2106,2106
127,23,1.5647,4935,TRUE,12871.976,2301.834,vert1,2201,2201
127,23,1.5647,4935,TRUE,12689.293,2349.064,vert2,2213,2213
127,23,1.5647,4935,TRUE,12825.51,2499.024,vert3,2215,2215
133,26,0.49327,4439,TRUE,13295.207,2810.096,vert1,1988,1988
133,26,0.49327,4439,TRUE,13514.329,2639.999,vert2,2034,2034
133,26,0.49327,4439,TRUE,13269.391,2558.425,vert3,2244,2244
135,26,0.47629,4547,TRUE,13514.329,2639.999,vert1,2034,2034
135,26,0.47629,4547,TRUE,13683.686,2730.282,vert2,2071,2071
135,26,0.47629,4547,TRUE,13562.778,2478.573,vert3,3531,3531
145,26,0.48058,3342,TRUE,14589.22,2792.916,vert1,1503,1503
145,26,0.48058,3342,TRUE,14380.428,2676.033,vert2,1532,1532
145,26,0.48058,3342,TRUE,14586.075,2553.608,vert3,1550,1550
144,27,0.4987,2533,TRUE,14263.482,2884.938,vert1,1153,1153
144,27,0.4987,2533,TRUE,14589.22,2792.916,vert2,1503,1503
144,27,0.4987,2533,TRUE,14380.428,2676.033,vert3,1532,1532
139,23,2.2255,3215,TRUE,14033.802,2245.455,vert1,1441,1441
139,23,2.2255,3215,TRUE,13856.888,2321.192,vert2,1465,1465
139,23,2.2255,3215,TRUE,14027.708,2475.714,vert3,1466,1466
139,25,0.51566,3276,TRUE,14027.708,2475.714,vert1,1466,1466
139,25,0.51566,3276,TRUE,13872.456,2695.66,vert2,1504,1504
139,25,0.51566,3276,TRUE,13877.375,2534.366,vert3,3362,3362
140,26,0.49767,3213,TRUE,14141.168,2679.13,vert1,1440,1440
140,26,0.49767,3213,TRUE,14027.708,2475.714,vert2,1466,1466
140,26,0.49767,3213,TRUE,13872.456,2695.66,vert3,1504,1504
139,24,1.3895,3275,TRUE,13856.888,2321.192,vert1,1465,1465
139,24,1.3895,3275,TRUE,14027.708,2475.714,vert2,1466,1466
139,24,1.3895,3275,TRUE,13877.375,2534.366,vert3,3362,3362
142,26,0.55834,3212,TRUE,14141.168,2679.13,vert1,1440,1440
142,26,0.55834,3212,TRUE,14257.987,2470.452,vert2,1464,1464
142,26,0.55834,3212,TRUE,14380.428,2676.033,vert3,1532,1532
140,24,1.8253,3214,TRUE,14033.802,2245.455,vert1,1441,1441
140,24,1.8253,3214,TRUE,14257.987,2470.452,vert2,1464,1464
140,24,1.8253,3214,TRUE,14027.708,2475.714,vert3,1466,1466
131,23,2.1514,2571,TRUE,13248.713,2290.916,vert1,1166,1166
131,23,2.1514,2571,TRUE,13042.687,2446.129,vert2,2216,2216
131,23,2.1514,2571,TRUE,13058.689,2239.274,vert3,3603,3603
129,25,0.65905,4708,TRUE,13042.162,2669.654,vert1,2105,2105
129,25,0.65905,4708,TRUE,12825.51,2499.024,vert2,2215,2215
129,25,0.65905,4708,TRUE,13042.687,2446.129,vert3,2216,2216
128,27,0.70792,4667,TRUE,12753.36,2688.332,vert1,2092,2092
128,27,0.70792,4667,TRUE,13042.162,2669.654,vert2,2105,2105
128,27,0.70792,4667,TRUE,12905.052,2864.656,vert3,2106,2106
126,26,0.6917,4671,TRUE,12753.36,2688.332,vert1,2092,2092
126,26,0.6917,4671,TRUE,12523.699,2747.709,vert2,2164,2164
126,26,0.6917,4671,TRUE,12583.542,2505.335,vert3,2191,2191
131,25,0.59977,4709,TRUE,13042.162,2669.654,vert1,2105,2105
131,25,0.59977,4709,TRUE,13042.687,2446.129,vert2,2216,2216
131,25,0.59977,4709,TRUE,13269.391,2558.425,vert3,2244,2244
133,25,0.57283,4548,TRUE,13514.329,2639.999,vert1,2034,2034
133,25,0.57283,4548,TRUE,13269.391,2558.425,vert2,2244,2244
133,25,0.57283,4548,TRUE,13368.922,2416.177,vert3,3605,3605
123,25,1.0345,4967,TRUE,12328.459,2442.354,vert1,2212,2212
123,25,1.0345,4967,TRUE,12426.079,2595.031,vert2,2243,2243
123,25,1.0345,4967,TRUE,12229.147,2636.355,vert3,6808,6808
126,23,1.6977,4871,TRUE,12521.052,2263.631,vert1,2178,2178
126,23,1.6977,4871,TRUE,12583.542,2505.335,vert2,2191,2191
126,23,1.6977,4871,TRUE,12689.293,2349.064,vert3,2213,2213
123,23,2.2793,4872,TRUE,12521.052,2263.631,vert1,2178,2178
123,23,2.2793,4872,TRUE,12328.459,2442.354,vert2,2212,2212
123,23,2.2793,4872,TRUE,12324.689,2245.16,vert3,3619,3619
124,27,0.85187,4840,TRUE,12523.699,2747.709,vert1,2164,2164
124,27,0.85187,4840,TRUE,12426.079,2595.031,vert2,2243,2243
124,27,0.85187,4840,TRUE,12407.544,2891.547,vert3,2248,2248
116,23,3.7933,5193,TRUE,11644.848,2286.93,vert1,2299,2299
116,23,3.7933,5193,TRUE,11746.51,2426.006,vert2,2337,2337
116,23,3.7933,5193,TRUE,11531.318,2401.938,vert3,2365,2365
119,24,1.897,4932,TRUE,12074.08,2508.121,vert1,2200,2200
119,24,1.897,4932,TRUE,11849.283,2581.455,vert2,2277,2277
119,24,1.897,4932,TRUE,11893.769,2336.608,vert3,2305,2305
116,24,2.8758,5092,TRUE,11616.635,2539.186,vert1,2264,2264
116,24,2.8758,5092,TRUE,11746.51,2426.006,vert2,2337,2337
116,24,2.8758,5092,TRUE,11531.318,2401.938,vert3,2365,2365
110,26,2.6008,5250,TRUE,11164.508,2592.131,vert1,2333,2333
110,26,2.6008,5250,TRUE,10873.836,2678.022,vert2,2376,2376
110,26,2.6008,5250,TRUE,11064.315,2787.85,vert3,2392,2392
112,29,1.2362,5198,TRUE,11369.366,2998.648,vert1,2304,2304
112,29,1.2362,5198,TRUE,11279.505,2774.506,vert2,2406,2406
112,29,1.2362,5198,TRUE,11207.055,2933.636,vert3,2415,2415
115,25,2.6627,5091,TRUE,11616.635,2539.186,vert1,2264,2264
115,25,2.6627,5091,TRUE,11462.197,2660.016,vert2,2335,2335
115,25,2.6627,5091,TRUE,11531.318,2401.938,vert3,2365,2365
119,26,1.12,4930,TRUE,12074.08,2508.121,vert1,2200,2200
119,26,1.12,4930,TRUE,12033.917,2729.177,vert2,2249,2249
119,26,1.12,4930,TRUE,11849.283,2581.455,vert3,2277,2277
117,25,2.0367,5089,TRUE,11616.635,2539.186,vert1,2264,2264
117,25,2.0367,5089,TRUE,11849.283,2581.455,vert2,2277,2277
117,25,2.0367,5089,TRUE,11746.51,2426.006,vert3,2337,2337
123,28,0.89051,4978,TRUE,12230.717,2837.569,vert1,2219,2219
123,28,0.89051,4978,TRUE,12426.079,2595.031,vert2,2243,2243
123,28,0.89051,4978,TRUE,12407.544,2891.547,vert3,2248,2248
116,31,1.9766,5159,TRUE,11708.409,3018.469,vert1,2289,2289
116,31,1.9766,5159,TRUE,11648.841,3191.616,vert2,2301,2301
116,31,1.9766,5159,TRUE,11487.279,3126.74,vert3,3695,3695
124,25,1.0429,4909,TRUE,12583.542,2505.335,vert1,2191,2191
124,25,1.0429,4909,TRUE,12328.459,2442.354,vert2,2212,2212
124,25,1.0429,4909,TRUE,12426.079,2595.031,vert3,2243,2243
125,26,0.73965,4839,TRUE,12523.699,2747.709,vert1,2164,2164
125,26,0.73965,4839,TRUE,12583.542,2505.335,vert2,2191,2191
125,26,0.73965,4839,TRUE,12426.079,2595.031,vert3,2243,2243
126,27,0.81661,4670,TRUE,12753.36,2688.332,vert1,2092,2092
126,27,0.81661,4670,TRUE,12733.085,2859.187,vert2,2163,2163
126,27,0.81661,4670,TRUE,12523.699,2747.709,vert3,2164,2164
127,25,0.70107,4672,TRUE,12753.36,2688.332,vert1,2092,2092
127,25,0.70107,4672,TRUE,12583.542,2505.335,vert2,2191,2191
127,25,0.70107,4672,TRUE,12825.51,2499.024,vert3,2215,2215
115,27,1.2977,4950,TRUE,11548.984,2835.853,vert1,2207,2207
115,27,1.2977,4950,TRUE,11653.379,2703.612,vert2,2334,2334
115,27,1.2977,4950,TRUE,11462.197,2660.016,vert3,2335,2335
114,25,2.8844,5253,TRUE,11462.197,2660.016,vert1,2335,2335
114,25,2.8844,5253,TRUE,11531.318,2401.938,vert2,2365,2365
114,25,2.8844,5253,TRUE,11330.598,2550.45,vert3,3620,3620
116,27,1.1134,4947,TRUE,11548.984,2835.853,vert1,2207,2207
116,27,1.1134,4947,TRUE,11789.203,2803.3,vert2,2303,2303
116,27,1.1134,4947,TRUE,11653.379,2703.612,vert3,2334,2334
115,26,1.6328,5090,TRUE,11616.635,2539.186,vert1,2264,2264
115,26,1.6328,5090,TRUE,11653.379,2703.612,vert2,2334,2334
115,26,1.6328,5090,TRUE,11462.197,2660.016,vert3,2335,2335
106,25,3.8662,5332,TRUE,10769.362,2487.32,vert1,2371,2371
106,25,3.8662,5332,TRUE,10649.915,2676.725,vert2,2408,2408
106,25,3.8662,5332,TRUE,10599.17,2479.261,vert3,3687,3687
111,23,5.5957,5325,TRUE,11285.875,2220.961,vert1,2368,2368
111,23,5.5957,5325,TRUE,11165.696,2387.092,vert2,2369,2369
111,23,5.5957,5325,TRUE,11045.043,2268.723,vert3,3624,3624
104,25,3.3198,5406,TRUE,10393.348,2441.428,vert1,2417,2417
104,25,3.3198,5406,TRUE,10481.671,2602.649,vert2,2427,2427
104,25,3.3198,5406,TRUE,10599.17,2479.261,vert3,3687,3687
107,31,1.3613,5421,TRUE,10771.509,3256.275,vert1,2425,2425
107,31,1.3613,5421,TRUE,10764.862,3059.852,vert2,2429,2429
107,31,1.3613,5421,TRUE,10590.295,3164.084,vert3,2431,2431
97,24,2.2454,2999,TRUE,9837.796,2358.974,vert1,1339,1339
97,24,2.2454,2999,TRUE,9770.162,2643.213,vert2,1822,1822
97,24,2.2454,2999,TRUE,9662.063,2466.432,vert3,1824,1824
100,26,2.9811,4023,TRUE,9951.829,2742.881,vert1,1825,1825
100,26,2.9811,4023,TRUE,10211.743,2653.846,vert2,2428,2428
100,26,2.9811,4023,TRUE,10018.678,2514.135,vert3,3690,3690
93,26,3.8078,3970,TRUE,9299.797,2545.731,vert1,1804,1804
93,26,3.8078,3970,TRUE,9359.678,2725.3,vert2,1806,1806
93,26,3.8078,3970,TRUE,9562.985,2647.023,vert3,1808,1808
96,25,2.7847,3982,TRUE,9562.985,2647.023,vert1,1808,1808
96,25,2.7847,3982,TRUE,9770.162,2643.213,vert2,1822,1822
96,25,2.7847,3982,TRUE,9662.063,2466.432,vert3,1824,1824
102,25,2.8904,5407,TRUE,10393.348,2441.428,vert1,2417,2417
102,25,2.8904,5407,TRUE,10211.743,2653.846,vert2,2428,2428
102,25,2.8904,5407,TRUE,10203.064,2462.586,vert3,3691,3691
105,27,2.4532,5369,TRUE,10453.53,2784.312,vert1,2393,2393
105,27,2.4532,5369,TRUE,10649.915,2676.725,vert2,2408,2408
105,27,2.4532,5369,TRUE,10646.28,2903.122,vert3,2416,2416
92,25,3.8908,3961,TRUE,9176.692,2676.857,vert1,1800,1800
92,25,3.8908,3961,TRUE,9138.691,2465.769,vert2,1801,1801
92,25,3.8908,3961,TRUE,9299.797,2545.731,vert3,1804,1804
